Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Fashionvibe.nl,https://www.crunchbase.com/organization/fashionvibe-nl,Active,,"E-Commerce, Fashion, Internet, Jewelry, Sales","Susteren, Limburg, The Netherlands",Fashionvibe.nl is a web store for fashion accessories and jewelry.,"2,776,403","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-11-11,day,,,,,For Profit,https://www.fashionvibe.nl,,https://www.facebook.com/pg/fashionvibenl/posts/,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Internet Services, Sales and Marketing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MyBeachVibes,https://www.crunchbase.com/organization/mybeachvibes,Active,,"Consumer Goods, E-Commerce, Jewelry","Maastricht, Limburg, The Netherlands","MyBeachVibes is an online marketplace for jewelry, wave collection, and beach accessories.","1,245,733","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-09,day,,,,,For Profit,https://www.mybeachvibes.com/,,https://www.facebook.com/My-Beach-Vibes-574594632978772/,,,"Commerce and Shopping, Consumer Goods",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gingerguide,https://www.crunchbase.com/organization/gingerguide,Active,,"Mobile Apps, Software, Travel","Düsseldorf, Nordrhein-Westfalen, Germany",Mobile App,"2,511,020","European Union (EU), Europe, Middle East, and Africa (EMEA)",40221,Less than $1M,2017-11-07,day,,,,,For Profit,http://www.gingerguide.com,https://twitter.com/gingerguideapp,https://www.facebook.com/gingerguideapp/,https://www.linkedin.com/company/18290935/,Gingerguide is a multi-platform travel guide to help travelers discover and learn about new places in a city - Curated Content - Personalized suggestions - Save Time Planning a Journey - Create Custom Trips and Use it on the Go.  - Easy Filter and Search  Launched at the Founder Institute To Download the IOS App: https://apple.co/2PSdsIi,"Apps, Mobile, Software, Travel and Tourism",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cutekids,https://www.crunchbase.com/organization/cutekids,Active,,"E-Commerce, Fashion, Retail","Venray, Limburg, The Netherlands","Cutekids is an e-commerce site for children's clothing, jewelry and hair accessories.","939,113","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-06,day,,,,,For Profit,https://www.cutekids.nl,,https://www.facebook.com/cutekids.nl/,https://www.linkedin.com/company/cutekids/,,"Clothing and Apparel, Commerce and Shopping, Design",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fa,https://www.crunchbase.com/organization/flowactiv,Active,,,"Düsseldorf, Nordrhein-Westfalen, Germany",Fa helps women and men all over the world to make them feel fantastic everyday.,"420,523","European Union (EU), Europe, Middle East, and Africa (EMEA)",40589,,2017-11-01,day,,,,,For Profit,https://www.int.fa.com/en.html,,https://www.facebook.com/FaFeelFantastic/,https://www.linkedin.com/company/festival-international-du-cinéma-francophone-en-acadie,,,1,51-100,Azeem A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Massive Miniteam,https://www.crunchbase.com/organization/massive-miniteam,Active,,Virtual Reality,"Cologne, Nordrhein-Westfalen, Germany","Massive Miniteam is an independent games studio, specializing in juicy arcade action, couch co-op and playful exploration.","1,505,020","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-11-01,day,2021-05-11,day,,,For Profit,https://massiveminiteam.com/,https://twitter.com/MassiveMiniteam,https://www.facebook.com/massiveminiteam/,https://www.linkedin.com/company/massiveminiteam,"Massive Miniteam is an independent games studio, specializing in juicy arcade action, couch co-op and playful exploration. They also create VR and AR Apps for business clients, work with educational programs on serious games and offer their services for porting to all major platforms.","Hardware, Software",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Massive Miniteam acquired by HandyGames,https://www.crunchbase.com/acquisition/handygames-acquires-massive-miniteam--d89da4c5,HandyGames,https://www.crunchbase.com/organization/handygames,2021-05-11,day,,,,Acquisition,,Private,,,,,,,,,,,1
Chazara,https://www.crunchbase.com/organization/chazara,Active,,"E-Commerce, Gift, Home Decor","Cuijk, Limburg, The Netherlands",Chazara is a webshop for custom gifts with butterflies and insects of choice in attractive glassware and wall frames.,"2,618,293","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-01,day,,,,,For Profit,https://www.chazara.de,https://twitter.com/Chazara_Deko,https://www.facebook.com/chazara.de,,,"Commerce and Shopping, Real Estate",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
TM Trademobile,https://www.crunchbase.com/organization/tm-trademobile,Active,,"E-Commerce, Electronics, Wholesale","Cologne, Nordrhein-Westfalen, Germany",TM Trademobile is a wholesale company that specializes in the procurement of spare parts for mobile devices.,"2,766,230","European Union (EU), Europe, Middle East, and Africa (EMEA)",50670,,2017-11-01,month,,,,,For Profit,https://www.trademobile.shop,,https://www.facebook.com/p/TradeMobile-GmbH-100063997901490/,https://www.linkedin.com/company/tm-trademobile-gmbh/,,"Commerce and Shopping, Consumer Electronics, Hardware",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Megs Creahoek,https://www.crunchbase.com/organization/megs-creahoek,Active,,"E-Commerce, Fashion, Retail","Cuijk, Limburg, The Netherlands","Megs Creahoek is an online clothing store that sells stickers, textile prints, gifts, and promotional gifts.","2,817,333","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-01,day,,,,,For Profit,http://megscreahoek.nl,,https://www.facebook.com/megscreahoek/,,,"Clothing and Apparel, Commerce and Shopping, Design",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Krypto.ist,https://www.crunchbase.com/organization/krypto-ist,Active,,,"Düsseldorf, Nordrhein-Westfalen, Germany",Plattform & Forum rund um Kryptowährungen,"3,009,614","European Union (EU), Europe, Middle East, and Africa (EMEA)",40591,,2017-11-01,month,,,,,For Profit,https://krypto.ist,,https://www.facebook.com/kryptoist,https://www.linkedin.com/company/kryptoist,,,1,,Veit Josef Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Klein Muisje,https://www.crunchbase.com/organization/klein-muisje,Active,,"Consumer Goods, E-Commerce, Shopping","Kerkrade, Limburg, The Netherlands",Klein Muisje is an e-commerce website for shower products.,"3,171,265","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-01,day,,,,,For Profit,https://www.kleinmuisje.nl/,,https://www.facebook.com/kleinmuisje.nl/,,,"Commerce and Shopping, Consumer Goods",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Think 3D,https://www.crunchbase.com/organization/think-3d,Closed,,"3D Printing, Consumer Electronics, E-Commerce, Manufacturing","Posterholt, Limburg, The Netherlands",Think 3D is an online shop for 3D printers and filament refills.,"3,300,911","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-11-01,day,,,,none,For Profit,https://think-3d.nl,,,https://www.linkedin.com/company/think-3d-filamenten/,,"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kingdom Accessories,https://www.crunchbase.com/organization/kingdom-accessories,Active,,"E-Commerce, Fashion","Sint-truiden, Limburg, Belgium","Kingdom is a web store that offers wide range bracelets, accessories and home deco for men and women.","3,580,629","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-11-01,day,,,,,For Profit,http://www.kingdom-accessories.com,,,,,"Clothing and Apparel, Commerce and Shopping, Design",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Expat-preneurs,https://www.crunchbase.com/organization/expat-preneurs,Closed,,"Communities, Consulting, Education","Düsseldorf, Nordrhein-Westfalen, Germany","Networking Platform with monthly events for English-speaking expat and local entrepreneurs in Düsseldorf, Germany and nearby area.","3,673,717","European Union (EU), Europe, Middle East, and Africa (EMEA)",40221,,2017-11-01,month,,,,none,Non-profit,https://www.expat-preneurs.com,https://twitter.com/Expat_preneurs_,https://www.facebook.com/pg/expatpreneurs,https://www.linkedin.com/company/expat-preneurs/,"Launched in the autumn of 2017, Expat-preneurs is a networking & growth platform for English-speaking expat and local entrepreneurs in Düsseldorf, Germany and nearby area. We enable international and local startup founders to connect with each other, learn and inspire each other - online, as well as offline during monthly networking event series Expat-preneur Talks. Our events provide an opportunity to receive advice from experts within legal & tax, financial, founding, business coaching and other areas, as well as to be inspired by speeches of expat entrepreneurs themselves.","Community and Lifestyle, Education, Professional Services",1,1-10,Baiba Soika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
IQNautics BV,https://www.crunchbase.com/organization/iqnautics-bv,Active,,"Boating, Information Technology, Leisure, Sailing, Travel","Heerlen, Limburg, The Netherlands","The first smart boating platform that uses the power of community for a safer, easier and resource friendly navigation.","151,831","European Union (EU), Europe, Middle East, and Africa (EMEA)",6411 CR,,2017-10-31,day,,,,,For Profit,https://www.iqnautics.com,https://twitter.com/iqnautics,https://facebook.com/iqnautics,https://linkedin.com/company/iqnautics,"IQNautics is building the first true smart boating platform for the recreational boating industry to address the problems created by increased navigation in coastal and inland waters.  The first step has been achieved with the launch of the IQNautics Smartphone and tablet application (iOS & Android) that provides boaters real time marine traffic information by integrating terrestrial AIS data, user generated data and also the options to invite friends in a flotilla or automatically log their personal bests. All packed in one of the best interface in the industry.  The company has launched its first smartphone and tablet application after finalizing a feasibility study with a grant from LIOF-LBDF fund in Limburg that validated the concept.","Community and Lifestyle, Information Technology, Sports, Travel and Tourism",,1-10,,1,Seed,2021-07-22,100000,EUR,117725,Pre-Seed,100000,EUR,117725,Pre-Seed,100000,EUR,117725,100000,EUR,117725,Gapminder VC,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vannamori,https://www.crunchbase.com/organization/vannamori,Active,,"E-Commerce, Fashion, Home Decor, Retail","Venlo, Limburg, The Netherlands","Vannamori is a webshop that provides exotic fashion, accessories and home decoration products.","2,795,248","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-27,day,,,,,For Profit,https://www.vannamori.com/,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Real Estate",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zijde-Producten.nl,https://www.crunchbase.com/organization/zijde-producten-nl,Active,,"Fashion, Retail, Sales","Montfort, Limburg, The Netherlands",Zijde-Producten.nl supplies products made from silk.,"3,185,283","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-23,day,,,,,For Profit,https://www.zijde-producten.nl/,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Siroja Design,https://www.crunchbase.com/organization/siroja-design,Active,,"E-Commerce, Handmade, Sales","Sevenum, Limburg, The Netherlands",Siroja Design is a company that offers handcrafted scarves and various accessories.,"3,155,295","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-15,day,,,,,For Profit,http://www.sirojadesign.eu,https://twitter.com/VdhurkL,https://www.facebook.com/uniekesjaals/,,,"Commerce and Shopping, Consumer Goods, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
WAAR ISLDO,https://www.crunchbase.com/organization/waar-isldo,Active,,"Graphic Design, Unified Communications, Web Design","Heusden, Limburg, Belgium","Waar Isldo is the creators of creative communication concepts, graphics, web design, mail material, and media campaigns.","2,997,742","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-10-10,day,,,,,For Profit,http://www.waariswaldo.be,https://twitter.com/waariswaldo3,,,,"Design, Information Technology, Internet Services, Messaging and Telecommunications",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
VYZYR,https://www.crunchbase.com/organization/vyzyr,Active,,"Business Intelligence, Finance, Software","Heerlen, Limburg, The Netherlands",VYZYR provides BI software products for the finance sector.,"1,741,950","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-09,day,,,,,For Profit,https://www.vyzyr.nl/,,https://www.facebook.com/vyzyr/,https://www.linkedin.com/company/vyzyr-b-v/,,"Data and Analytics, Financial Services, Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Verdify,https://www.crunchbase.com/organization/verdi-food,Active,,"Food and Beverage, Information Services","Venlo, Limburg, The Netherlands","Verdify is a foodtech company that develops software for personalising online meal inspiration, enabling people to make better food choices","87,532","European Union (EU), Europe, Middle East, and Africa (EMEA)",5928SZ,,2017-10-08,day,,,,,For Profit,https://www.verdify.co.uk,,,https://www.linkedin.com/company/verdi-food/,"Verdify is an award-winning foodtech company that develops innovative software for personalising online meal inspiration, enabling people to make the right food choices for their health and the world. The software can be used to tailor online recipe content according to detailed consumer nutrition profiles, to convert recipes into alternative versions such as plant-based or gluten-free and to promote future-fit food brands.","Food and Beverage, Information Technology",2,11-50,"Jochem Bossenbroek, Sandrin Bergheanu",5,Seed,2024-01-24,2400000,EUR,2611512,Seed,2400000,EUR,2611512,Seed,5285000,EUR,5837252,5285000,EUR,5837252,"StartLife, Brightlands Venture Partners, Brave New Food, Genzai, Joles",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Stichting Destined to Reign,https://www.crunchbase.com/organization/stichting-destined-to-reign,Active,,"Training, Women's","Maastricht, Limburg, The Netherlands","Destined to Reign wants to inspire, motivate & activate every woman to start walking in her God given destination.","2,760,760","European Union (EU), Europe, Middle East, and Africa (EMEA)",6225 NB,$1M to $10M,2017-10-05,day,,,,,For Profit,http://www.destinedtoreign.nl,,,,,"Community and Lifestyle, Education",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hyperlane,https://www.crunchbase.com/organization/hyperlane,Active,,"Internet, Software","Hasselt, Limburg, Belgium",Hyperlane is the best way to get your Craft CMS and WordPress websites online.,"383,500","European Union (EU), Europe, Middle East, and Africa (EMEA)",3500,Less than $1M,2017-10-01,month,,,,,For Profit,https://www.hyperlane.co,https://twitter.com/GetHyperlane,https://www.facebook.com/Hyperlane/,https://www.linkedin.com/company/17988656/,"Hyperlane is the best way to get your Craft CMS and WordPress websites online. Hyperlane is made for creative agencies and offers: -	Hyperfast cloud hosting  -	Out-of-the-box and consistent development, staging & production environments -	A kick ass developer toolset that automates deployments and seamlessly clones websites across environments Check it out and launch your first development environment for free on hyperlane.co ","Internet Services, Software",1,1-10,Dimitri Vandormael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
New Leaf Designs,https://www.crunchbase.com/organization/new-leaf-designs,Active,,"Art, E-Commerce, Fashion, Retail","Urmond, Limburg, The Netherlands",New Leaf Designs is an online shop that provides knitting and crochet products.,"2,710,362","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-01,day,,,,,For Profit,https://newleafdesigns.nl/,,https://www.facebook.com/newleafdesigns.nl/,,,"Clothing and Apparel, Commerce and Shopping, Design, Media and Entertainment",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
TIXYPIX,https://www.crunchbase.com/organization/tixypix,Active,,"E-Commerce, Fashion, Sales","Venlo, Limburg, The Netherlands",TIXYPIX engages in the sales of t-shirts with striking prints.,"2,767,810","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-01,day,,,,,For Profit,https://www.tixypix.com/,,https://www.facebook.com/TIXYPIX-103953751164044/,,,"Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
SamLeDisquaire,https://www.crunchbase.com/organization/samledisquaire,Active,,"Audio, E-Commerce, Music","Liège, Liege, Belgium","SamLeDisquaire is a web-store that offers a huge range of music tapes from various genres like techno, hard-core, and tribe.","2,858,922","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-10-01,day,,,,,For Profit,http://www.samledisquaire.com,,https://www.facebook.com/samledisquaire/,,,"Commerce and Shopping, Media and Entertainment, Music and Audio",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Niki Bags,https://www.crunchbase.com/organization/niki-bags,Active,,"Consumer Goods, Sales, Women's","Eijsden, Limburg, The Netherlands",Niki Bags is a brand and seller of handbags for women.,"3,648,532","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-01,day,,,,,For Profit,https://www.nikibags.com,,https://www.facebook.com/Nikibags17,,,"Community and Lifestyle, Consumer Goods, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
SPSAUDIO.NL,https://www.crunchbase.com/organization/spsaudio-nl,Active,,"Audio, Audio/Visual Equipment, Consumer Electronics, E-Commerce, Retail","Heerlen, Limburg, The Netherlands",spsaudio.nl is an online audio-visual equipment store.,"3,296,160","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-09-25,day,,,,,For Profit,https://www.spsaudio.nl/,,https://www.facebook.com/SPSaudio.nl/,,,"Commerce and Shopping, Consumer Electronics, Hardware, Media and Entertainment, Music and Audio",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
