Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
smart innovators,https://www.crunchbase.com/organization/steve-co,Active,,"Information Technology, Social Media","Essen, Nordrhein-Westfalen, Germany",smart innovators is a joint venture to create and promote smart digital innovations,"1,712,859","European Union (EU), Europe, Middle East, and Africa (EMEA)",45128,,2016-03-01,day,,,,,For Profit,,,,,,"Information Technology, Internet Services, Media and Entertainment",1,,Ronald Derler,1,Seed,2021-02-01,,,,Seed,,,,Seed,,,,,,,RED Ventures,1,1,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Create & Inspire Hobbyshop,https://www.crunchbase.com/organization/create-inspire-hobbyshop,Active,,"E-Commerce, Gift, Home Decor","Weert, Limburg, The Netherlands",Create & Inspire Hobbyshop is an online shop that provides home decor and accessories.,"2,944,205","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-03-01,day,,,,,For Profit,https://www.inspirehobbyshop.nl/,,https://www.facebook.com/createandinspirehobbyshop,,,"Commerce and Shopping, Real Estate",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Jobmehappy,https://www.crunchbase.com/organization/jobmehappy,Closed,,"Employment, Online Portals, Search Engine","Cologne, Nordrhein-Westfalen, Germany",JOBmehappy is an innovative international job search engine,"3,033,791","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-03-01,day,,,,none,For Profit,https://www.jobmehappy.de,https://www.twitter.com/jobmehappy,https://www.facebook.com/jobmehappy,https://www.linkedin.com/company/jobmehappy,,"Internet Services, Professional Services",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Huismuz,https://www.crunchbase.com/organization/huismuz,Active,,"E-Commerce, Handmade, Home Decor, Shopping","Margraten, Limburg, The Netherlands",Huismuz is an e-commerce company for handmade home accessories.,"3,280,130","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-03-01,day,,,,,For Profit,https://www.huismuz.nl/,,https://www.facebook.com/huismuz.nl,,,"Commerce and Shopping, Consumer Goods, Real Estate",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
VennTec,https://www.crunchbase.com/organization/venntec,Active,,"E-Commerce, Electronics, Wholesale","Simmerath, Nordrhein-Westfalen, Germany","VennTec is an online platform that offers batteries, magnet carrier plates, leather cases, starter, and maintenance sets products.","3,479,826","European Union (EU), Europe, Middle East, and Africa (EMEA)",D-52152,Less than $1M,2016-03-01,day,,,,,For Profit,https://www.venntec.de,,https://www.facebook.com/venntec.de,https://www.linkedin.com/company/venntec/,,"Commerce and Shopping, Consumer Electronics, Hardware",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Top Dutch SEO,https://www.crunchbase.com/organization/top-dutch-seo,Active,,"Advertising, Digital Marketing, SEO, Web Design","Venlo, Limburg, The Netherlands","Top Dutch SEO is an SEO, web designing and online marketing agency.","3,648,362","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-03-01,day,,,,,For Profit,https://topdutchseo.com/,https://twitter.com/topdutchseo,https://www.facebook.com/TopDutchSEO/,https://www.linkedin.com/company/top-dutch-seo/,,"Advertising, Design, Internet Services, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wertewandel,https://www.crunchbase.com/organization/wertewandel-gmbh,Active,,"Advertising, Big Data, Internet, Loyalty Programs, Mobile Advertising, Sustainability","Bonn, Nordrhein-Westfalen, Germany",Wertewandel rewards the purchase of sustainable products with bonus points.,"2,653,634","European Union (EU), Europe, Middle East, and Africa (EMEA)",53121,Less than $1M,2016-02-28,day,,,,,For Profit,http://www.wertewandel.de,https://twitter.com/wertewandel,https://www.facebook.com/wertewandel/,https://www.linkedin.com/company/wertewandel-gmbh/,"With Wertewandel consumers get bonus points for every purchase at one of our partner companies. These points can either be redeemed for a variety of rewards or donated to good causes. For participating companies (manufacturers, retailers, service providers, etc.), Wertewandel offers an innovative tool for CSR communication, access to new customers, an increased frequency of existing customers and detailed customer insights to sharpen the marketing strategy.","Advertising, Data and Analytics, Internet Services, Sales and Marketing, Sustainability",2,1-10,"Milan Wolfs, Sebastian Schulz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
eData Management Solutions,https://www.crunchbase.com/organization/edata-management-solutions,Active,,"Fashion, Information Technology, Software","Maastricht, Limburg, The Netherlands",eData’s Management provides in depth look at the industry with real time metrics.,"2,347,848","European Union (EU), Europe, Middle East, and Africa (EMEA)",6221 BL,,2016-02-26,day,,,,,For Profit,http://www.edata.ae,https://www.twitter.com/http://twitter.com/,http://facebook.com/,http://www.linkedin.com/company/edata-management-middle-east?trk=cp_followed_name_edata-management-middle-east,,"Clothing and Apparel, Design, Information Technology, Software",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Skilldate,https://www.crunchbase.com/organization/skilldate,Active,,Internet,"Alpen, Nordrhein-Westfalen, Germany",kostenloses Dating und Austausch-Portal für Menschen mit Depressionen | Borderline | ADHS| Asexualität,"2,018,960","European Union (EU), Europe, Middle East, and Africa (EMEA)",46519,,2016-02-23,day,,,,,For Profit,https://www.skilldate.de,https://twitter.com/Skilldate_de,https://www.facebook.com/Skilldate.de,,kostenloses Dating und Austausch-Portal für Menschen mit Depressionen | Borderline | ADHS| Asexualität founded and developed by Thomas Ditges,Internet Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hybrid Gym,https://www.crunchbase.com/organization/hybrid-gym,Active,,"Fitness, Health Care, Sports","Düren, Nordrhein-Westfalen, Germany",Hybrid Gym is a comprehensive EMS training Company.,"2,939,436","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-02-06,day,,,,,For Profit,https://www.hybrid-gym.com/,,https://www.facebook.com/pg/MyHybridGym/,,,"Health Care, Sports",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
BAS,https://www.crunchbase.com/organization/b-a-s-basic-airsoft-supplies,Active,,"E-Commerce, Military, Sporting Goods","Sevenum, Limburg, The Netherlands","BAS is an online shop for clothing, airsoft basics, gear and accessories.","3,681,485","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-02-02,day,,,,,For Profit,https://www.basicairsoftsupplies.nl/,,https://www.facebook.com/basicairsoftsupplies/,,,"Commerce and Shopping, Government and Military, Information Technology, Sports",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pharmaid,https://www.crunchbase.com/organization/pharmaid,Active,,"Internet, Pharmaceutical, SaaS, Social Network","Embourg, Liege, Belgium","SaaS, Pharmaceutical social network, BtoB","209,029","European Union (EU), Europe, Middle East, and Africa (EMEA)",4053,,2016-02-01,day,,,,,For Profit,https://www.pharmaid.be,,https://www.facebook.com/pharmaidbelgium,https://be.linkedin.com/company/pharmaid,"Pharmaid is the only BtoB social network for the Belgian pharmaceutical sector! More than 8 professions in the sector interact within a professional networking platform specific to the pharmaceutical sector. The largest pharmacy groups in Belgium as well as 80% of the independents use the services offered by Pharmaid.be. From the student in pharmaceutical sciences to the sales manager of a laboratory, Pharmaid.be offers functionalities that are thought and developed to facilitate interactions and communication between all profiles of the sector.","Health Care, Internet Services, Software",1,1-10,Arnaud Martens,1,,2018-03-01,50000,EUR,61354,Convertible Note,,,,,,,,50000,EUR,61354,WING by Digital Wallonia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
HUK-COBURG AutoService GmbH,https://www.crunchbase.com/organization/huk-coburg-autoservice-gmbh,Active,,Automotive,"Düsseldorf, Nordrhein-Westfalen, Germany",Maintenance and Repair Marketplace,"1,543,401","European Union (EU), Europe, Middle East, and Africa (EMEA)",40599,,2016-02-01,day,,,,,For Profit,https://www.huk-autoservice.de/,,,,,Transportation,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Martens Webhosting,https://www.crunchbase.com/organization/martens-webhosting,Active,,"Domain Registrar, Internet, Web Hosting","Rimburg, Limburg, The Netherlands",Martens Webhosting is an internet company specialized in web hosting and domain registration services.,"1,556,746","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-02-01,day,,,,,For Profit,https://martenswebhosting.eu/,https://twitter.com/martenswebhost,https://www.facebook.com/MartensWebhosting/,,,Internet Services,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fashion Destination,https://www.crunchbase.com/organization/fashion-destination,Active,,"Children, E-Commerce, Fashion, Men's, Women's","Venlo, Limburg, The Netherlands","Fashion Destination is an online clothing store for women, men and children.","2,684,629","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-02-01,day,,,,,For Profit,https://www.fashion-destination.nl,https://twitter.com/caroladerix2,https://www.facebook.com/fashiondestination.blerick/,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Trimelon,https://www.crunchbase.com/organization/trimelon,Active,,"Advice, Asset Management, Real Estate, Real Estate Investment","Cologne, Nordrhein-Westfalen, Germany","Trimelon is a real estate investment company that specializes in club deals, transaction advice, and asset management.","3,308,773","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-02-01,month,,,,,For Profit,https://trimelon.de,,,https://www.linkedin.com/company/trimelon-real-invest-gmbh,,"Financial Services, Media and Entertainment, Real Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kanopy Technologies,https://www.crunchbase.com/organization/kanopy-technologies,Closed,,"Information Technology, Mining Technology, Organic","Seraing, Liege, Belgium",Kanopy Technologies produces a plant monitor that displays plant watering needs through its base and mobile app.,"3,472,348","European Union (EU), Europe, Middle East, and Africa (EMEA)",4102,,2016-02-01,month,,,2018-10-21,day,For Profit,http://kanopy25.com/,,,,"Kanopy Technologies reinvents the way we care for plants with the smart and reliable Kanopy25. Connected to our smartphones, Kanopy25 monitors your plant's watering needs by measuring its weight permanently. Equipped with an automatic watering pump, all you need to do left is to enjoy your plant and to fill up the water tank every now and then. Thanks to this innovative system, we are now able to give our plants exactly what it needs to survive and also to grow in the long-term.","Information Technology, Natural Resources, Sustainability",1,11-50,Jonathan Gross,1,Seed,2016-02-01,,,,Seed,,,,Seed,,,,,,,The Faktory Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lifestylepassie,https://www.crunchbase.com/organization/lifestylepassie,Active,,"E-Commerce, Furniture, Sales","Panningen, Limburg, The Netherlands",Lifestylepassie is a webshop for furniture and home accessories.,"3,576,320","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-25,day,,,,,For Profit,https://www.lifestylepassie.com/,,https://www.facebook.com/lifestylepassie/,,,"Commerce and Shopping, Consumer Goods, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
helpcheck,https://www.crunchbase.com/organization/helpcheck,Active,,"Internet, Legal Tech, Software","Düsseldorf, Nordrhein-Westfalen, Germany",helpcheck is a leading German Legal Tech platform that enables every consumer to enforce their right as easy as booking a hotel,"137,234","European Union (EU), Europe, Middle East, and Africa (EMEA)",40212,$1M to $10M,2016-01-19,day,,,,,For Profit,https://helpcheck.de/,https://twitter.com/helpcheck_de,https://www.facebook.com/helpcheck/,https://www.linkedin.com/company/helpcheck/,"helpcheck is a Legal Tech platform from Düsseldorf. Our mission is to make the consumers' access to justice as simple as booking a hotel. For this, we have developed our own software suite which helps lawyers to process consumer claims as time-efficient as possible. Using process and document automation as well as algorithm-enabled claim calculation, we offer a competitive scope of functions across several legal areas.","Internet Services, Professional Services, Software",2,11-50,"Peer Schulz, Phil Sokowicz",3,Seed,2019-01-19,900000,EUR,1023076,Seed,900000,EUR,1023076,Seed,2400000,EUR,2735038,2400000,EUR,2735038,"affinity ventures, Newport Asset Management, Rolf Schromgens",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nascom,https://www.crunchbase.com/organization/nascom-1b11,Active,,"Advertising, Digital Marketing, E-Commerce, E-Commerce Platforms, Web Design","Genk, Limburg, Belgium","Nascom offers digital products and services, e-commerce platforms, in-store digital campaigns, mobile applications and creates websites.","2,332,971","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-18,day,,,,,For Profit,http://www.nascom.be,https://twitter.com/nascom,https://www.facebook.com/nascom.be/,https://www.linkedin.com/company/nascom,,"Advertising, Commerce and Shopping, Design, Internet Services, Sales and Marketing",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Brickntoysshop,https://www.crunchbase.com/organization/brickntoysshop,Active,,"E-Commerce, Sales, Toys","Brunssum, Limburg, The Netherlands",Brickntoysshop is an e-commerce store for children's toys.,"2,884,526","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-17,day,,,,,For Profit,https://www.brickntoysshop.nl/,,https://www.facebook.com/brickntoysshop/,,,"Commerce and Shopping, Consumer Goods, Sales and Marketing",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
EOOOM,https://www.crunchbase.com/organization/eooom,Active,,"Augmented Reality, Internet, Social Media, Social Network, Software","Bonn, Nordrhein-Westfalen, Germany",EOOOM is an augmented socializing company that aims to take social media to the next level.,"175,314","European Union (EU), Europe, Middle East, and Africa (EMEA)",53113,,2016-01-15,day,,,,,For Profit,http://www.eooom.com,https://twitter.com/EOOOMde,,https://www.linkedin.com/company/eooom,"EOOOM, a Germany based company with a team of 13 highly competent developers, has been working on taking social media to the next level. With its absolutely intuitive workflow, EOOOM is the first social media App that does not need any tutorial. Connect yourself with other people in the most secure, easiest and the smartest way.","Hardware, Internet Services, Media and Entertainment, Software",1,11-50,Dr. Mehdi E. Zadeh,2,Early Stage Venture,2017-01-15,1150000,EUR,1222157,Series A,1150000,EUR,1222157,Series A,1650000,EUR,1767849,1650000,EUR,1767849,DEEDE3 Deutschland Immobilien GmbH,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
proudout.com,https://www.crunchbase.com/organization/proudout-com,Active,,"Event Promotion, Events, Guides, Internet, Nightlife, Online Portals","Cologne, Nordrhein-Westfalen, Germany",Global LGBT Event Directory,"2,824,770","European Union (EU), Europe, Middle East, and Africa (EMEA)",50674,,2016-01-11,day,,,,,For Profit,http://www.proudout.com,https://twitter.com/goproudout,https://www.facebook.com/goproudout,https://www.linkedin.com/company/10653257/,"Proudout.com are one of the largest worldwide LGBT Event directories.  With thousands of events, in More than 40 countries  and over 700 cities.  Proudout is all about variety. It provides all types of events, for the entire LGBT community.  ","Events, Internet Services, Media and Entertainment",1,1-10,Ingo Recher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
InvolvedWifi,https://www.crunchbase.com/organization/involvedwifi,Active,,"Hospitality, Marketing, Wireless","Sittard, Limburg, The Netherlands",InvolvedWifi is a innovative Guestwifi system which let's you upgrade your Hospitality.,"3,672,897","European Union (EU), Europe, Middle East, and Africa (EMEA)",6136 EA,Less than $1M,2016-01-11,day,,,,,For Profit,http://www.involvedwifi.eu,https://twitter.com/InvolvedWifi,https://www.facebook.com/involvedwifi,https://www.linkedin.com/company/involvedwifi/,,"Hardware, Mobile, Sales and Marketing, Travel and Tourism",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Qi Sieraden,https://www.crunchbase.com/organization/qi-sieraden,Active,,"E-Commerce, Jewelry, Shopping","Munstergeleen, Limburg, The Netherlands",Qi Sieraden is an online shop for trendy and handmade jewelry.,"3,225,565","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-06,day,,,,,For Profit,https://www.qisieraden.nl/,https://www.twitter.com/qisieraden,https://www.facebook.com/Qi.sieraden/,https://www.linkedin.com/company/qi-sieraden/,,"Commerce and Shopping, Consumer Goods",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Batchforce,https://www.crunchbase.com/organization/batchforce,Active,,"Hardware, Industrial Automation, Industrial Engineering, Manufacturing, Mechanical Engineering, Medical Device, Virtualization","Heerlen, Limburg, The Netherlands",A leading digital Managed CNC Marketplace for custom CNC manufacturing,"117,397","European Union (EU), Europe, Middle East, and Africa (EMEA)",6412,Less than $1M,2016-01-02,day,,,,,For Profit,https://www.batchforce.com,https://twitter.com/batchforce?lang=en,,https://www.linkedin.com/company/batchforce,"Batchforce is a leading digital Managed CNC Marketplace for custom manufacturing, that connects companies with optimal manufacturing solutions trough her platform. Batchforce provides on-demand manufacturing to a extensive customer base, ranging from startups to multinational companies. Our worldwide network of over 1.500 manufacturing and surface finishing partners enables us to maintain fast lead times while offering a wide range of capabilities","Hardware, Health Care, Information Technology, Manufacturing, Science and Engineering, Software",4,11-50,"Aron Kirschner, Jesse Kirschner, Mark Pluijmen, Roy Mingelers",1,,2018-06-08,100000,EUR,117805,Convertible Note,,,,,,,,100000,EUR,117805,Peak,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Special Graphics,https://www.crunchbase.com/organization/special-graphics,Active,,,"Düsseldorf, Nordrhein-Westfalen, Germany","We are Special Graphics, a global creative platform that facilitates collaboration between clients and freelance designers.","1,177,406","European Union (EU), Europe, Middle East, and Africa (EMEA)",40547,,2016-01-02,day,,,,,For Profit,https://www.specialgraphics.us,https://twitter.com/Info_SGraphics,https://www.facebook.com/SpecialGraphics000,https://www.linkedin.com/company/info-specialgraphics/,"Welcome! We are Special Graphics, a global creative platform that facilitates collaboration between clients and freelance designers. Our freelance community has successfully completed over a million creative projects for entrepreneurs, small business owners, and brands since 2021. At Special Graphics, we are committed to supporting the growth of small businesses through top-notch design services.",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cognigy,https://www.crunchbase.com/organization/cognigy,Active,,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, IT Infrastructure, IT Management, SaaS, Sales Automation, Small and Medium Businesses, Software","Düsseldorf, Nordrhein-Westfalen, Germany",Cognigy is an enterprise conversational AI platform designed to automate customer and employee support processes.,"1,135","European Union (EU), Europe, Middle East, and Africa (EMEA)",40221,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.cognigy.com,https://twitter.com/cognigy,https://www.facebook.com/cognigy,https://www.linkedin.com/company/cognigy,"Cognigy provides conversational AI automation for contact centers. Its low-code platform, Cognigy.AI, enables enterprises to automate customer and employee communications using intelligent voice- and chatbots. With precise, reliable intent recognition, highly flexible dialogs, and seamless integration into backend systems, Cognigy.AI creates superior user experiences and helps companies reduce support costs and improve scalability. Cognigy.AI is available in SaaS and on-premise environments and supports conversations in any language and on any channel including web, phone, SMS, and mobile apps.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",3,101-250,"Benjamin Mayr, Philipp Heltewig, Sascha Poggemann",8,Late Stage Venture,2024-06-11,100000000,USD,100000000,Series C,100000000,USD,100000000,Series C,168964492,USD,168964492,168964492,USD,168964492,"Insight Partners, Global Brain Corporation, DN Capital, DTCP, Eurazeo",7,9,,,,,,,,,,,,,,Private,,,,,,,,,,,11
eyva.ai,https://www.crunchbase.com/organization/datazeit,Active,,"Artificial Intelligence (AI), Big Data, Consumer, Information Technology, Machine Learning, Market Research, Natural Language Processing, Software, Text Analytics","Köln, Nordrhein-Westfalen, Germany",Meet eyva - you guide to a winning product portfolio.,"20,929","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.eyva.ai,,,https://www.linkedin.com/company/eyvaos/?viewAsMember=true,"Time matters. Discover in seconds. Employees spend 3 hours every day only searching for answers. The result? 50% of their searches end up in failure. A total of 2 months a year wasted pointlessly. The worst part? Nonsense, that has no context or relevant information to their entered topic. It's a waste of time, it's a waste of money, it's a waste of nerves - and it turns faster into frustration than one can even spell the word. Can you feel it? Perfect. The omnipotent, the future, the creator of the biggest Product Knowledge Graph of our time, able to connect every important data point from public data like social media or the world wide web. Meaning? Your search request goes wider, deeper, on higher levels. In short: it's efficient, it's successful and turns your products into growth. datazeit reimagines the discovery and helps you to get rid of the 'keyword-hit enter-wait for result-repeat until found or give up' search kind of way you and millions of people lived for so long. Stop looking, start finding.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software",3,11-50,"Djef Riady Rifamole, Rituraj Mitra, Wilhelm Raider",3,Seed,2024-12-13,2750000,EUR,2889047,Seed,2750000,EUR,2889047,Seed,2750000,EUR,2889047,2750000,EUR,2889047,"Robin Capital, True., Earlybird Venture Capital, SAP.iO, WENVEST Capital",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
talpasolutions,https://www.crunchbase.com/organization/talpasolutions,Active,,"Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Software","Essen, Nordrhein-Westfalen, Germany",talpasolutions offers a predictive analytics SaaS platform that delivers unparalleled added value for the heavy industries.,"21,389","European Union (EU), Europe, Middle East, and Africa (EMEA)",45327,Less than $1M,2016-01-01,year,,,,,For Profit,http://www.talpasolutions.com,,https://www.facebook.com/Talpasolutions-GmbH-1752319385018473,https://www.linkedin.com/company/talpasolutions/,"talpasolutions a predictive SaaS analytics provider for the mining industry that helps companies optimize machine performance, reduce breakdowns, and improve safety by making data more understandable. talpasolutions makes it possible for operators and machine manufacturers in heavy industry to use machine data that would have otherwise been lost. talpasolutions concentrates on building visualization and analysis applications for the industrial internet. In the first step, large amounts of data from the machines are recorded. Comprehendable visualizations allow for different stakeholders to understand relationships based on sensor data and contextual data and to react to critical information, which would otherwise have been buried in the data transfer. In the second step the newest predictive models are applied to eliminate events such as errors and the breakdown of machines critical to the process. This increases not only the availability but also the workload of the machines. talpasolutions has built a network out of industry partners to develop solutions that stretch across various sectors and unify industry experience, data science, and workflow connectivity. Using predictive instructions our platform recognizes problems before they occur and supports users with workflow-based processes. Our applications make it possible to collect performance data from machines in order to recommend optimal fleet combinations for respective scenarios to customers. This leads to more operating hours, higher efficiency, and an improved lifetime value of the machines.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,51-100,"Artem Zitzer, Sebastian-Friedrich Kowitz",3,Early Stage Venture,2023-03-28,15000000,EUR,16258277,Series B,15000000,EUR,16258277,Series B,21000000,EUR,23505744,21000000,EUR,23505744,"HTGF | High-Tech Gruenderfonds, Bosch Ventures, NRW.BANK, MIG Capital, F-LOG Ventures",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Metalshub,https://www.crunchbase.com/organization/metalshub,Active,,"Battery, Mining, Recycling, Software","Düsseldorf, Nordrhein-Westfalen, Germany","Metalshub provides vertical SaaS and data solutions for the metals, mining & recycling industry","25,624","European Union (EU), Europe, Middle East, and Africa (EMEA)",40476,$1B to $10B,2016-01-01,year,,,,,For Profit,https://www.metals-hub.com,https://twitter.com/metals_hub,https://de-de.facebook.com/metalshub/,https://de.linkedin.com/company/metalshub,"Metalshub provides vertical SaaS and data solutions for the metals, mining & recycling industry. The company's purpose is to drive positive change in the industry by making efficient, digital workflows possible at all levels, by providing transparency for sustainable metals production and by publishing the world's only transaction-based price indices. For this, Metalshub provides industry-leading software for managing the procurement and sales of raw materials under its brand ""Metalshub"" and price data & intelligence under its brand ""Metis"" (www.metis-index.com). The company helps customers digitalise all steps from mine to market to mill in the fields of iron & steel, copper, aluminium, battery metals, scrap and industrial minerals.","Energy, Natural Resources, Software, Sustainability",2,51-100,"Frank Jackel, Sebastian Kreft",3,Early Stage Venture,2021-05-05,11000000,USD,11000000,Series A,11000000,USD,11000000,Series A,14429826,USD,14429826,14429826,USD,14429826,"Point Nine, Acton Capital, Chromo Invest, Flixfounders, Seed GmbH",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Uniper,https://www.crunchbase.com/organization/uniper,Active,,"Energy, Energy Storage, Natural Resources, Oil and Gas, Renewable Energy","Düsseldorf, Nordrhein-Westfalen, Germany",Uniper is an international energy company that provides large-scale energy services.,"46,079","European Union (EU), Europe, Middle East, and Africa (EMEA)",40221,$10B+,2016-01-01,year,2016-09-12,day,,,For Profit,https://www.uniper.energy/,https://twitter.com/uniper_energy,https://www.facebook.com/unipercareers,https://www.linkedin.com/company/uniper-se,"Uniper is an international energy company with about 11,000 employees. They combine a balanced portfolio of technologically advanced large-scale assets with outstanding technical and commercial expertise. Uniper is a German energy company based in Dusseldorf, North Rhine-Westphalia. It was formed by the separation of E.ON's fossil fuel assets into a separate company that began operating on 1 January 2016.","Energy, Natural Resources, Sustainability",,5001-10000,,3,IPO,2022-01-05,8000000000,EUR,9049261920,Post-IPO Equity,8000000000,EUR,9049261920,Post-IPO Equity,8000000000,EUR,9049261920,15811577400,USD,15811577400,"KfW, Fortum",2,2,1,Made Acquisitions,,,,,,,,,,,,Public,2016-09-12,,,,,,,UN01,https://www.crunchbase.com/ipo/uniper-ipo--4c251563,FWB - Börse Frankfurt Stock Exchange,1
LenioBio,https://www.crunchbase.com/organization/leniobio,Active,,Biotechnology,"Düsseldorf, Nordrhein-Westfalen, Germany","LenioBio develops rapid plant-based, cell-free protein expression that scales for research, development and production.","46,453","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.leniobio.com/,,https://www.facebook.com/LenioBio,https://www.linkedin.com/company/leniobio-gmbh/,"LenioBio develops rapid plant-based, cell-free protein expression that scales for research, development and production.","Biotechnology, Science and Engineering",,11-50,,3,Early Stage Venture,2023-09-14,,,,Grant,11500000,EUR,12496305,Series A,11500000,EUR,12496305,14250000,EUR,15401218,"EIT Food, Eurostars, Bridford Group",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
